Program Duration,0.37519129333333334,mins

Hand,P1 - F,P2 - F,P1 - S,P2 - S
6s9d,1.0,1.0,0.01282051282051282,0.01282051282051282
6s8d,1.0,1.0,0.01282051282051282,0.01282051282051282
6s7d,40.0,1.0,0.5128205128205128,0.01282051282051282
6s6d,78.0,78.0,1.0,1.0
6s5d,1.0,1.0,0.01282051282051282,0.01282051282051282
6s4d,1.0,1.0,0.01282051282051282,0.01282051282051282
6s3d,1.0,1.0,0.01282051282051282,0.01282051282051282
6s2d,1.0,1.0,0.01282051282051282,0.01282051282051282
6sAh,78.0,78.0,1.0,1.0
6sKh,78.0,78.0,1.0,1.0
6sQh,78.0,3.0,1.0,0.038461538461538464
6sJh,2.0,1.0,0.02564102564102564,0.01282051282051282
6sTh,1.0,1.0,0.01282051282051282,0.01282051282051282
6s9h,1.0,1.0,0.01282051282051282,0.01282051282051282
6s8h,1.0,1.0,0.01282051282051282,0.01282051282051282
6s7h,40.0,1.0,0.5128205128205128,0.01282051282051282
6s6h,78.0,78.0,1.0,1.0
6s5h,1.0,1.0,0.01282051282051282,0.01282051282051282
6s4h,1.0,1.0,0.01282051282051282,0.01282051282051282
6s3h,1.0,1.0,0.01282051282051282,0.01282051282051282
6s2h,1.0,1.0,0.01282051282051282,0.01282051282051282
5s4s,64.0,1.0,0.8205128205128205,0.01282051282051282
5s3s,45.0,1.0,0.5769230769230769,0.01282051282051282
5s2s,1.0,1.0,0.01282051282051282,0.01282051282051282
5sAc,78.0,78.0,1.0,1.0
5sKc,78.0,46.0,1.0,0.5897435897435898
5sQc,4.0,2.0,0.05128205128205128,0.02564102564102564
5sJc,1.0,1.0,0.01282051282051282,0.01282051282051282
5sTc,1.0,1.0,0.01282051282051282,0.01282051282051282
5s9c,1.0,1.0,0.01282051282051282,0.01282051282051282
5s8c,1.0,1.0,0.01282051282051282,0.01282051282051282
5s7c,1.0,1.0,0.01282051282051282,0.01282051282051282
5s6c,1.0,1.0,0.01282051282051282,0.01282051282051282
5s5c,78.0,78.0,1.0,1.0
5s4c,1.0,1.0,0.01282051282051282,0.01282051282051282
5s3c,1.0,1.0,0.01282051282051282,0.01282051282051282
5s2c,1.0,1.0,0.01282051282051282,0.01282051282051282
5sAd,78.0,78.0,1.0,1.0
5sKd,78.0,46.0,1.0,0.5897435897435898
5sQd,4.0,2.0,0.05128205128205128,0.02564102564102564
5sJd,1.0,1.0,0.01282051282051282,0.01282051282051282
5sTd,1.0,1.0,0.01282051282051282,0.01282051282051282
5s9d,1.0,1.0,0.01282051282051282,0.01282051282051282
5s8d,1.0,1.0,0.01282051282051282,0.01282051282051282
5s7d,1.0,1.0,0.01282051282051282,0.01282051282051282
