Program Duration,263.8399651,mins,,,,,,,,
,,,,,,Starting from 1s,,,,
Hand,P1 - F,P2 - F,P1 - S,P2 - S,,P1 - S,P2 - S,,,
JsJh,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
JsTh,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Js9h,45215,27190,0.999977884,0.60133581,x,1,0.600817287,,-2.21E-05,5.19E-04
Js8h,45215,7,0.999977884,1.55E-04,,1,6.66E-05,,-2.21E-05,8.84E-05
Js7h,6,4,1.33E-04,8.85E-05,,5.77E-04,4.44E-05,,-4.44E-04,4.41E-05
Js6h,4,3,8.85E-05,6.63E-05,,4.44E-05,2.22E-05,,4.41E-05,4.41E-05
Js5h,3,2,6.63E-05,4.42E-05,,2.22E-05,2.22E-05,,4.41E-05,2.20E-05
Js4h,3,2,6.63E-05,4.42E-05,,2.22E-05,2.22E-05,,4.41E-05,2.20E-05
Js3h,2,1,4.42E-05,2.21E-05,,2.22E-05,2.22E-05,,2.20E-05,-1.00E-07
Js2h,2,0,4.42E-05,0,,2.22E-05,2.22E-05,,2.20E-05,-2.22E-05
Ts9s,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Ts8s,45215,12,0.999977884,2.65E-04,,1,1.11E-04,,-2.21E-05,1.54E-04
Ts7s,45215,6,0.999977884,1.33E-04,,1,6.66E-05,,-2.21E-05,6.64E-05
Ts6s,45210,4,0.999867304,8.85E-05,,0.999933373,4.44E-05,,-6.61E-05,4.41E-05
Ts5s,45181,2,0.999225938,4.42E-05,,0.999644658,2.22E-05,,-4.19E-04,2.20E-05
Ts4s,45172,2,0.999026893,4.42E-05,,0.999533613,2.22E-05,,-5.07E-04,2.20E-05
Ts3s,3,2,6.63E-05,4.42E-05,,2.22E-05,2.22E-05,,4.41E-05,2.20E-05
Ts2s,2,1,4.42E-05,2.21E-05,,2.22E-05,2.22E-05,,2.20E-05,-1.00E-07
TsAc,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
TsKc,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
TsQc,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
TsJc,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
TsTc,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Ts9c,45215,8,0.999977884,1.77E-04,,1,8.88E-05,,-2.21E-05,8.82E-05
Ts8c,45212,5,0.999911536,1.11E-04,,0.999977791,4.44E-05,,-6.63E-05,6.66E-05
Ts7c,184,3,0.004069356,6.63E-05,,0.002554023,2.22E-05,,1.52E-03,4.41E-05
Ts6c,2,2,4.42E-05,4.42E-05,,2.22E-05,2.22E-05,,2.20E-05,2.20E-05
Ts5c,2,0,4.42E-05,0,,2.22E-05,2.22E-05,,2.20E-05,-2.22E-05
Ts4c,2,0,4.42E-05,0,,2.22E-05,2.22E-05,,2.20E-05,-2.22E-05
Ts3c,2,0,4.42E-05,0,,2.22E-05,2.22E-05,,2.20E-05,-2.22E-05
Ts2c,2,0,4.42E-05,0,,2.22E-05,2.22E-05,,2.20E-05,-2.22E-05
TsAd,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
TsKd,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
TsQd,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
TsJd,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
TsTd,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Ts9d,45215,8,0.999977884,1.77E-04,,1,8.88E-05,,-2.21E-05,8.82E-05
Ts8d,45212,5,0.999911536,1.11E-04,,0.999977791,4.44E-05,,-6.63E-05,6.66E-05
Ts7d,184,3,0.004069356,6.63E-05,,0.002554023,2.22E-05,,1.52E-03,4.41E-05
Ts6d,2,2,4.42E-05,4.42E-05,,2.22E-05,2.22E-05,,2.20E-05,2.20E-05
Ts5d,2,0,4.42E-05,0,,2.22E-05,2.22E-05,,2.20E-05,-2.22E-05
Ts4d,2,0,4.42E-05,0,,2.22E-05,2.22E-05,,2.20E-05,-2.22E-05
Ts3d,2,0,4.42E-05,0,,2.22E-05,2.22E-05,,2.20E-05,-2.22E-05
Ts2d,2,0,4.42E-05,0,,2.22E-05,2.22E-05,,2.20E-05,-2.22E-05
TsAh,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
TsKh,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
TsQh,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
TsJh,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
TsTh,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Ts9h,45215,8,0.999977884,1.77E-04,,1,8.88E-05,,-2.21E-05,8.82E-05
Ts8h,45212,5,0.999911536,1.11E-04,,0.999977791,4.44E-05,,-6.63E-05,6.66E-05
Ts7h,184,3,0.004069356,6.63E-05,,0.002554023,2.22E-05,,1.52E-03,4.41E-05
Ts6h,2,2,4.42E-05,4.42E-05,,2.22E-05,2.22E-05,,2.20E-05,2.20E-05
