Program Duration,5635.511864501666,mins

Hand,P1 - F,P2 - F,P1 - S,P2 - S
5s5h,38349.0,38349.0,1.0,1.0
5s4h,38344.0,1.0,0.9998696185037419,2.6076299251610212E-5
5s3h,38332.0,1.0,0.9995567029127226,2.6076299251610212E-5
5s2h,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
4s3s,38346.0,1.0,0.9999217711022451,2.6076299251610212E-5
4s2s,38342.0,1.0,0.9998174659052387,2.6076299251610212E-5
4sAc,38349.0,38349.0,1.0,1.0
4sKc,38349.0,38345.0,1.0,0.9998956948029936
4sQc,38349.0,1.0,1.0,2.6076299251610212E-5
4sJc,38349.0,1.0,1.0,2.6076299251610212E-5
4sTc,38349.0,1.0,1.0,2.6076299251610212E-5
4s9c,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
4s8c,32.0,1.0,8.344415760515268E-4,2.6076299251610212E-5
4s7c,38337.0,1.0,0.9996870844089807,2.6076299251610212E-5
4s6c,38342.0,1.0,0.9998174659052387,2.6076299251610212E-5
4s5c,38344.0,1.0,0.9998696185037419,2.6076299251610212E-5
4s4c,38349.0,38349.0,1.0,1.0
4s3c,14594.0,1.0,0.3805575112779994,2.6076299251610212E-5
4s2c,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
4sAd,38349.0,38349.0,1.0,1.0
4sKd,38349.0,38345.0,1.0,0.9998956948029936
4sQd,38349.0,1.0,1.0,2.6076299251610212E-5
4sJd,38349.0,1.0,1.0,2.6076299251610212E-5
4sTd,38349.0,1.0,1.0,2.6076299251610212E-5
4s9d,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
4s8d,32.0,1.0,8.344415760515268E-4,2.6076299251610212E-5
