3s7d,1.0,0.0,0.1,0.0
3s6d,1.0,0.0,0.1,0.0
3s5d,1.0,0.0,0.1,0.0
3s4d,1.0,0.0,0.1,0.0
3s3d,10.0,10.0,1.0,1.0
3s2d,1.0,0.0,0.1,0.0
3sAh,10.0,10.0,1.0,1.0
3sKh,10.0,9.0,1.0,0.9
3sQh,1.0,1.0,0.1,0.1
3sJh,1.0,1.0,0.1,0.1
3sTh,1.0,0.0,0.1,0.0
3s9h,1.0,0.0,0.1,0.0
3s8h,1.0,0.0,0.1,0.0
3s7h,1.0,0.0,0.1,0.0
3s6h,1.0,0.0,0.1,0.0
3s5h,1.0,0.0,0.1,0.0
3s4h,1.0,0.0,0.1,0.0
3s3h,10.0,10.0,1.0,1.0
3s2h,1.0,0.0,0.1,0.0
2sAc,10.0,10.0,1.0,1.0
2sKc,10.0,5.0,1.0,0.5
2sQc,1.0,1.0,0.1,0.1
2sJc,1.0,0.0,0.1,0.0
2sTc,1.0,0.0,0.1,0.0
2s9c,1.0,0.0,0.1,0.0
2s8c,1.0,0.0,0.1,0.0
2s7c,1.0,0.0,0.1,0.0
2s6c,1.0,0.0,0.1,0.0
2s5c,1.0,0.0,0.1,0.0
2s4c,1.0,0.0,0.1,0.0
2s3c,1.0,0.0,0.1,0.0
2s2c,10.0,10.0,1.0,1.0
2sAd,10.0,10.0,1.0,1.0
2sKd,10.0,5.0,1.0,0.5
2sQd,1.0,1.0,0.1,0.1
2sJd,1.0,0.0,0.1,0.0
2sTd,1.0,0.0,0.1,0.0
2s9d,1.0,0.0,0.1,0.0
2s8d,1.0,0.0,0.1,0.0
2s7d,1.0,0.0,0.1,0.0
2s6d,1.0,0.0,0.1,0.0
2s5d,1.0,0.0,0.1,0.0
2s4d,1.0,0.0,0.1,0.0
2s3d,1.0,0.0,0.1,0.0
2s2d,10.0,10.0,1.0,1.0
2sAh,10.0,10.0,1.0,1.0
2sKh,10.0,5.0,1.0,0.5
2sQh,1.0,1.0,0.1,0.1
2sJh,1.0,0.0,0.1,0.0
2sTh,1.0,0.0,0.1,0.0
2s9h,1.0,0.0,0.1,0.0
2s8h,1.0,0.0,0.1,0.0
2s7h,1.0,0.0,0.1,0.0
2s6h,1.0,0.0,0.1,0.0
2s5h,1.0,0.0,0.1,0.0
2s4h,1.0,0.0,0.1,0.0
2s3h,1.0,0.0,0.1,0.0
2s2h,10.0,10.0,1.0,1.0
AcKc,10.0,10.0,1.0,1.0
AcQc,10.0,10.0,1.0,1.0
AcJc,10.0,10.0,1.0,1.0
AcTc,10.0,10.0,1.0,1.0
Ac9c,10.0,10.0,1.0,1.0
Ac8c,10.0,10.0,1.0,1.0
Ac7c,10.0,10.0,1.0,1.0
Ac6c,10.0,10.0,1.0,1.0
Ac5c,10.0,10.0,1.0,1.0
Ac4c,10.0,10.0,1.0,1.0
Ac3c,10.0,10.0,1.0,1.0
Ac2c,10.0,10.0,1.0,1.0
AcAd,10.0,10.0,1.0,1.0
AcKd,10.0,10.0,1.0,1.0
AcQd,10.0,10.0,1.0,1.0
AcJd,10.0,10.0,1.0,1.0
AcTd,10.0,10.0,1.0,1.0
Ac9d,10.0,10.0,1.0,1.0
Ac8d,10.0,10.0,1.0,1.0
Ac7d,10.0,10.0,1.0,1.0
Ac6d,10.0,10.0,1.0,1.0
Ac5d,10.0,10.0,1.0,1.0
Ac4d,10.0,10.0,1.0,1.0
Ac3d,10.0,10.0,1.0,1.0
Ac2d,10.0,10.0,1.0,1.0
AcAh,10.0,10.0,1.0,1.0
AcKh,10.0,10.0,1.0,1.0
AcQh,10.0,10.0,1.0,1.0
AcJh,10.0,10.0,1.0,1.0
AcTh,10.0,10.0,1.0,1.0
Ac9h,10.0,10.0,1.0,1.0
Ac8h,10.0,10.0,1.0,1.0
Ac7h,10.0,10.0,1.0,1.0
Ac6h,10.0,10.0,1.0,1.0
Ac5h,10.0,10.0,1.0,1.0
Ac4h,10.0,10.0,1.0,1.0
Ac3h,10.0,10.0,1.0,1.0
Ac2h,10.0,10.0,1.0,1.0
KcQc,10.0,10.0,1.0,1.0
KcJc,10.0,10.0,1.0,1.0
KcTc,10.0,10.0,1.0,1.0
Kc9c,10.0,10.0,1.0,1.0
Kc8c,10.0,10.0,1.0,1.0
Kc7c,10.0,10.0,1.0,1.0
Kc6c,10.0,10.0,1.0,1.0
Kc5c,10.0,10.0,1.0,1.0
Kc4c,10.0,10.0,1.0,1.0
Kc3c,10.0,10.0,1.0,1.0
Kc2c,10.0,10.0,1.0,1.0
KcAd,10.0,10.0,1.0,1.0
KcKd,10.0,10.0,1.0,1.0
KcQd,10.0,10.0,1.0,1.0
KcJd,10.0,10.0,1.0,1.0
KcTd,10.0,10.0,1.0,1.0
Kc9d,10.0,10.0,1.0,1.0
