Program Duration,9.042658386666666,mins

Hand,P1 - F,P2 - F,P1 - S,P2 - S
6s2h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
5s4s,661.0,1.0,0.9910044977511244,0.0014992503748125937
5s3s,652.0,1.0,0.9775112443778111,0.0014992503748125937
5s2s,1.0,1.0,0.0014992503748125937,0.0014992503748125937
5sAc,667.0,667.0,1.0,1.0
5sKc,667.0,667.0,1.0,1.0
5sQc,14.0,3.0,0.020989505247376312,0.004497751124437781
5sJc,2.0,1.0,0.0029985007496251873,0.0014992503748125937
5sTc,1.0,1.0,0.0014992503748125937,0.0014992503748125937
5s9c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
5s8c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
5s7c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
5s6c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
5s5c,667.0,667.0,1.0,1.0
5s4c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
5s3c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
5s2c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
5sAd,667.0,667.0,1.0,1.0
5sKd,667.0,667.0,1.0,1.0
5sQd,15.0,3.0,0.022488755622188907,0.004497751124437781
5sJd,2.0,1.0,0.0029985007496251873,0.0014992503748125937
5sTd,1.0,1.0,0.0014992503748125937,0.0014992503748125937
5s9d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
5s8d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
5s7d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
5s6d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
5s5d,667.0,667.0,1.0,1.0
5s4d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
5s3d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
5s2d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
5sAh,667.0,667.0,1.0,1.0
5sKh,667.0,667.0,1.0,1.0
5sQh,15.0,3.0,0.022488755622188907,0.004497751124437781
5sJh,2.0,1.0,0.0029985007496251873,0.0014992503748125937
5sTh,1.0,1.0,0.0014992503748125937,0.0014992503748125937
5s9h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
5s8h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
5s7h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
5s6h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
5s5h,667.0,667.0,1.0,1.0
5s4h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
5s3h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
5s2h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
4s3s,640.0,1.0,0.95952023988006,0.0014992503748125937
4s2s,1.0,1.0,0.0014992503748125937,0.0014992503748125937
4sAc,667.0,667.0,1.0,1.0
4sKc,667.0,667.0,1.0,1.0
4sQc,4.0,2.0,0.005997001499250375,0.0029985007496251873
